FullAddress,Latitude,Longitude
"8562, North Hanover, NJ",40.07234090000001,-74.5814773
"19085, Lower Merion, PA",40.0468052,-75.3353875
"18621, Hunlock, PA",41.2095268,-76.08187079999999
"73529, Comanche, OK",34.3689747,-97.96392399999999
"97374, Scio, OR",44.7048445,-122.8492562
"96073, Palo Cedro, CA",40.5637631,-122.2388916
"16841, Howard, PA",41.0142294,-77.6580534
"37153, Rockvale, TN",35.7574629,-86.5313906
"55046, Lonsdale, MN",44.48024119999999,-93.4285587
"78370, Odem, TX",27.9505741,-97.5822172
"46121, Coatesville, IN",39.6878242,-86.6702816
"7704, Fair Haven, NJ",40.3610648,-74.0358876
"17073, Newmanstown, PA",40.3495367,-76.2132824
"3234, Epsom, NH",43.2249396,-71.3445677
"12816, Cambridge, NY",43.0281329,-73.3812231
"14510, Mount Morris, NY",42.72561839999999,-77.8741694
"11579, Sea Cliff, NY",40.842212,-73.6447908
"16433, Woodcock, PA",41.7547787,-80.08561189999999
"29372, Pacolet, SC",34.8966545,-81.7602641
"60964, Sun River Terrace, IL",41.1269773,-87.7355936
"65610, Billings, MO",37.0675544,-93.5521411
"89705, Carson City, NV",39.071601,-119.8468043
"55992, Zumbrota, MN",44.294132,-92.6690806
"84648, Nephi, UT",39.7102336,-111.8363216
"24482, Verona, VA",38.2096215,-79.0079949
"25832, Daniels, WV",37.7431715,-81.1228751
"2576, Wareham, MA",41.7803507,-70.7584767
"89510, Sparks, NV",39.5349112,-119.7526886
"92249, Heber, CA",32.7308911,-115.529718
"98675, Yacolt, WA",45.8650087,-122.4065652
"72065, Hensley, AR",34.5053723,-92.2057037
"40026, Goshen, KY",38.403318,-85.58307719999999
"16947, Troy, PA",41.7859079,-76.7880114
"98266, Maple Falls, WA",48.9242888,-122.077093
"37020, Bell Buckle, TN",35.5917382,-86.35415979999999
"56310, Avon, MN",45.60913130000001,-94.4516668
"19330, Londonderry, PA",39.8628755,-75.911483
"46928, Fairmount, IN",40.4153179,-85.6505317
"70719, Brusly, LA",30.3943588,-91.2537198
"89086, North Las Vegas, NV",36.294419,-115.1118354
"6043, Bolton, CT",41.7643985,-72.4376499
"13849, Unadilla, NY",42.3253586,-75.3123969
"46148, Knightstown, IN",39.7956007,-85.5263629
"86335, Rimrock, AZ",34.64041700000001,-111.7833524
"1373, South Deerfield, MA",42.4773097,-72.6078667
"5663, Northfield, VT",44.1016224,-72.67894810000001
"60461, Olympia Fields, IL",41.5131999,-87.6926257
"62033, Gillespie, IL",39.1297692,-89.81954069999999
"70075, Meraux, LA",29.92981709999999,-89.91471609999999
"2770, Rochester, MA",41.76014079999999,-70.83577919999999
"21104, Marriottsville, MD",39.3491085,-76.8960267
"15681, Loyalhanna, PA",40.3125882,-79.35714060000001
"55069, Rush City, MN",45.6855144,-92.9654903
"3261, Northwood, NH",43.2162223,-71.20426189999999
"10983, Orangetown, NY",41.0289331,-73.9506774
"35186, Wilsonville, AL",33.234281,-86.4835916
"2825, Foster, RI",41.7967247,-71.7385225
"12992, Chazy, NY",44.797245,-73.51766409999999
"28756, Lake Lure, NC",35.4278969,-82.2048343
"29384, Waterloo, SC",34.3512225,-82.0590919
"24361, Meadowview, VA",36.7603486,-81.86284839999999
"72923, Barling, AR",35.3307196,-94.3000211
"21161, Whitehall, MD",39.6198067,-76.6290149
"29470, Ravenel, SC",32.7759475,-80.25005279999999
"18074, Upper Frederick, PA",40.3211954,-75.52184679999999
"21773, Myersville, MD",39.5051006,-77.5663773
"73149, Oklahoma City, OK",35.3831074,-97.4868283
"37150, Red Boiling Springs, TN",36.5325495,-85.85033659999999
"95692, Wheatland, CA",39.008843,-121.4238891
"80530, Frederick, CO",40.10368709999999,-104.9213643
"61846, Georgetown, IL",39.97531439999999,-87.6358546
"68524, Lincoln, NE",40.8692304,-96.80294889999999
"71403, Anacoco, LA",31.2518589,-93.3418427
"65631, Clever, MO",37.012985,-93.3993751
"8750, Sea Girt, NJ",40.1314597,-74.043401
"33839, Eagle Lake, FL",27.9758658,-81.7513551
"37886, Walland, TN",35.7281419,-83.8132305
"74436, Haskell, OK",35.8203784,-95.674149
"17519, East Earl, PA",40.1101103,-76.03276269999999
"32686, Reddick, FL",29.3666393,-82.1973184
"59741, Manhattan, MT",45.85777050000001,-111.3310568
"97463, Oakridge, OR",43.7465124,-122.4617159
"32455, Ponce de Leon, FL",30.7229671,-85.9374357
"12148, Clifton Park, NY",42.840262,-73.8536683
"33838, Dundee, FL",28.0137432,-81.6089873
"38451, Culleoka, TN",35.4798318,-86.9836696
"76802, Early, TX",31.742096,-98.94560519999999
"7648, Norwood, NJ",40.9924695,-73.9536163
"19551, Robesonia, PA",40.3517591,-76.134389
"54727, Cadott, WI",44.9480187,-91.15070310000002
"45315, Clayton, OH",39.8587351,-84.33842899999999
"77435, East Bernard, TX",29.5310744,-96.0710696
"1036, Hampden, MA",42.0572887,-72.4021423
"22853, Timberville, VA",38.6390069,-78.7739112
"4055, Naples, ME",43.986313,-70.6180214
"7632, Englewood Cliffs, NJ",40.8923269,-73.9418603
"35116, Morris, AL",33.7481576,-86.8086048
"43845, West Lafayette, OH",40.2753487,-81.7509601
"56633, Cass Lake, MN",47.3793942,-94.6043207
"74053, Oologah, OK",36.4470387,-95.708315
"80814, Divide, CO",38.9422556,-105.1576396
"10576, Pound Ridge, NY",41.21696610000001,-73.5711912
"46181, Trafalgar, IN",39.4161604,-86.150823
"56273, New London, MN",45.3010756,-94.94417729999999
"55320, Clearwater, MN",45.4194099,-94.0488721
"78619, Driftwood, TX",30.123275,-98.0315889
"12522, Dover, NY",41.72707219999999,-73.59474589999999
"48137, Gregory, MI",42.4583684,-84.0843979
"52314, Mount Vernon, IA",41.9219522,-91.4168371
"25545, Ona, WV",38.4249709,-82.21298780000001
"45368, South Charleston, OH",39.8253378,-83.6343672
"68157, Omaha, NE",41.1800639,-95.9991228
"46562, Pierceton, IN",41.2003229,-85.7055417
"18642, Duryea, PA",41.3549931,-75.777846
"28692, Vilas, NC",36.245683,-81.7676104
"7014, Clifton, NJ",40.830167,-74.12986839999999
"8515, Chesterfield, NJ",40.1219081,-74.651754
"38023, Drummonds, TN",35.4634216,-89.9101994
"47901, Lafayette, IN",40.4175762,-86.8897655
"7457, Riverdale, NJ",40.9850805,-74.3034812
"5454, Fairfax, VT",44.71388289999999,-73.0263331
"30629, Comer, GA",34.0637227,-83.1254261
"63068, New Haven, MO",38.6083822,-91.2190416
"13053, Dryden, NY",42.4709592,-76.2594981
"68142, Omaha, NE",41.3698652,-96.0996978
"2468, Newton, MA",42.3260164,-71.2250533
"98295, Sumas, WA",49.0001217,-122.2648752
"22642, Linden, VA",38.909401,-78.07576159999999
"24538, Concord, VA",37.3426444,-78.9750189
"74451, Pettit, OK",35.7553029,-94.9455674
"61883, Westville, IL",40.0422589,-87.63863219999999
"74855, Meeker, OK",35.5034006,-96.9028014
"12122, Middleburgh, NY",42.5365419,-74.3352858
"97446, Harrisburg, OR",44.2740123,-123.170648
"8242, Rio Grande, NJ",39.0145573,-74.8815594
"71235, Dubach, LA",32.6990352,-92.6568169
"37826, Niota, TN",35.5152308,-84.5494192
"55315, Carver, MN",44.76339429999999,-93.6254404
"56307, Albany, MN",45.6299647,-94.57000479999999
"22580, Woodford, VA",38.113349,-77.4092467
"34753, Mascotte, FL",28.5765326,-81.8934484
"8559, Delaware, NJ",40.4223122,-74.95594799999999
"55981, Wabasha, MN",44.3754518,-92.0236059
"8525, Hopewell, NJ",40.3892048,-74.76196019999999
"21791, Union Bridge, MD",39.5689895,-77.17692699999999
"55972, Saint Charles, MN",43.9694165,-92.064194
"35054, Pell City, AL",33.5073711,-86.32753509999999
"36521, Chunchula, AL",30.9218505,-88.2005597
"7082, Montville, NJ",40.934492,-74.347017
"13082, Sullivan, NY",43.1043345,-75.9579358
"48005, Armada, MI",42.8441964,-82.8843722
"22840, McGaheysville, VA",38.3711022,-78.7326301
"28478, Ivanhoe, NC",34.5844589,-78.2419187
"93656, Riverdale, CA",36.431061,-119.8595833
"51054, Sergeant Bluff, IA",42.40298019999999,-96.3588424
"10464, New York, NY",40.864318,-73.7977928
"36576, Silverhill, AL",30.5454715,-87.75165590000002
"11980, Yaphank, NY",40.8367653,-72.9170487
"17501, Akron, PA",40.1567616,-76.2021742
"93267, Strathmore, CA",36.14550699999999,-119.0606587
"19031, Flourtown, PA",40.1119675,-75.21873459999999
"16159, Shenango, PA",41.156024,-80.4660256
"16242, Mahoning, PA",40.9575327,-79.3465557
"8029, Glendora, NJ",39.8388611,-75.0698754
"32131, East Palatka, FL",29.6583026,-81.5984139
"45252, Harrison, OH",39.2700155,-84.63744840000001
"65753, Sparta, MO",37.0011646,-93.0815678
"1535, North Brookfield, MA",42.2749499,-72.0830789
"49067, Marcellus, MI",42.0258779,-85.81555759999999
"50248, Story City, IA",42.1871601,-93.5955532
"96754, Kilauea, HI",22.2120504,-159.4073395
"43357, West Liberty, OH",40.2522771,-83.75576629999999
"94951, Penngrove, CA",38.29975,-122.6664251
"96727, Honokaa, HI",20.079467,-155.4695392
"35616, Cherokee, AL",34.7570342,-87.9728143
"53070, Oostburg, WI",43.62277479999999,-87.7945323
"49330, Kent City, MI",43.2200235,-85.7511542
"74902, Pocola, OK",35.2427678,-94.4593791
"13403, Marcy, NY",43.1706253,-75.2915564
"15045, Glassport, PA",40.3247918,-79.8922712
"15431, Dunbar, PA",39.9778528,-79.61448349999999
"8880, South Bound Brook, NJ",40.5558726,-74.52582129999999
"24095, Goodview, VA",37.2143074,-79.72503379999999
"7677, Woodcliff Lake, NJ",41.01731849999999,-74.0593872
"75569, Nash, TX",33.4427989,-94.1257905
"8027, Gibbstown, NJ",39.8251131,-75.28351909999999
"48428, Dryden, MI",42.9461395,-83.12382649999999
"14067, Hartland, NY",43.2400574,-78.5761399
"15144, Springdale, PA",40.54076389999999,-79.77923659999999
"40023, Louisville, KY",38.2172124,-85.4272402
"49073, Nashville, MI",42.6028137,-85.0930536
"98237, Concrete, WA",48.53928130000001,-121.7462513
"77514, Anahuac, TX",29.7730001,-94.6826961
"92861, Villa Park, CA",33.8177801,-117.8106269
"30725, Flintstone, GA",34.9417429,-85.34356919999999
"37754, Heiskell, TN",36.0818558,-84.0541338
"71234, Downsville, LA",32.6268108,-92.4143096
"76579, Troy, TX",31.2068421,-97.3027824
"80470, Pine, CO",39.4084249,-105.3232433
"74881, Harrah, OK",35.4895085,-97.1636408
"56069, Montgomery, MN",44.4383146,-93.58132010000001
"61739, Fairbury, IL",40.7472566,-88.5147789
"78160, Stockdale, TX",29.23690849999999,-97.9600035
"97231, Portland, OR",45.6704753,-122.8229838
"13346, Hamilton, NY",42.8270136,-75.5446238
"97119, Gaston, OR",45.4360527,-123.1417879
"17520, East Petersburg, PA",40.1021045,-76.34636239999999
"19504, Washington, PA",40.4272112,-75.6091696
"21111, Monkton, MD",39.5781625,-76.6145058
"24090, Fincastle, VA",37.4992986,-79.8772647
"63023, Dittmer, MO",38.3338545,-90.6888606
"49454, Scottville, MI",43.9547284,-86.28007869999999
"7750, Monmouth Beach, NJ",40.3345201,-73.9888797
"16630, Cresson, PA",40.4597938,-78.59168369999999
"11020, Great Neck, NY",40.7715091,-73.7183639
"46118, Clayton, IN",39.6890209,-86.5230792
"1740, Bolton, MA",42.43342579999999,-71.6078449
"44676, Shreve, OH",40.6814481,-82.0218148
"48850, Lakeview, MI",43.446419,-85.2741975
"55321, Cokato, MN",45.0777389,-94.1900879
"3290, Nottingham, NH",43.1365634,-71.121085
"11935, Cutchogue, NY",41.0135818,-72.4849861
"19547, Oley, PA",40.3887489,-75.79142000000002
"37873, Surgoinsville, TN",36.4709298,-82.851829
"56529, Dilworth, MN",46.8772685,-96.6962754
"75691, Tatum, TX",32.3159894,-94.5165913
"46765, Leo-Cedarville, IN",41.2125494,-85.0166351
"20722, Brentwood, MD",38.9321713,-76.94702199999999
"1741, Carlisle, MA",42.52464,-71.3468091
"37046, College Grove, TN",35.788399,-86.6744408
"47138, Lexington, IN",38.6522821,-85.6252409
"43762, New Concord, OH",39.9936837,-81.73401679999999
"44076, Orwell, OH",41.5350551,-80.86814369999999
"37310, Charleston, TN",35.2872952,-84.7582743
"56549, Hawley, MN",46.8807932,-96.31673090000001
"1505, Boylston, MA",42.3433131,-71.1026301
"21663, Saint Michaels, MD",38.785393,-76.22332020000002
"27243, Efland, NC",36.0811881,-79.1690315
"80452, Idaho Springs, CO",39.7424881,-105.5136081
"12833, Greenfield Center, NY",43.128407,-73.8465114
"98937, Naches, WA",46.730958,-120.699516
"42122, Alvaton, KY",36.8737874,-86.3530456
"14423, Caledonia, NY",42.9731175,-77.852785
"37860, Russellville, TN",36.25870520000001,-83.19516759999999
"24104, Huddleston, VA",37.158334,-79.4736695
"55415, Minneapolis, MN",44.97583909999999,-93.25710339999999
"93609, Caruthers, CA",36.5427271,-119.8331965
"30565, Nicholson, GA",34.1139993,-83.4315488
"37336, Georgetown, TN",35.2876077,-84.9462743
"17560, Providence, PA",39.9198877,-76.2131474
"37010, Adams, TN",36.5822667,-87.06555639999999
"52776, West Liberty, IA",41.5700231,-91.2637695
"81425, Olathe, CO",38.6049853,-107.9822884
"17018, Middle Paxton, PA",40.4011263,-76.8836261
"44072, Novelty, OH",41.4785644,-81.339591
"54411, Athens, WI",45.0330224,-90.07402259999999
"15461, Masontown, PA",39.8467433,-79.89977549999999
"30147, Lindale, GA",34.1867623,-85.1746725
"97114, Dayton, OR",45.220824,-123.0755789
"1560, Grafton, MA",42.2070391,-71.6856236
"11976, Water Mill, NY",40.9129534,-72.3429525
"46979, Russiaville, IN",40.4175374,-86.2713849
"37846, Philadelphia, TN",35.6794164,-84.40401729999999
"40051, New Haven, KY",37.6585458,-85.5934322
"62293, Trenton, IL",38.605604,-89.6820368
"97004, Beavercreek, OR",45.2535432,-122.4519408
"1370, Shelburne, MA",42.5898074,-72.6884244
"8223, Upper, NJ",39.275491,-74.651754
"14840, Wayne, NY",42.4333512,-77.17152279999999
"93270, Terra Bella, CA",35.9624529,-119.0442687
"8853, Branchburg, NJ",40.533515,-74.74541119999999
"50156, Madrid, IA",41.8779511,-93.81566889999999
"19029, Tinicum, PA",39.8613045,-75.3004009
"10928, Highland Falls, NY",41.3692605,-73.96625039999999
"35546, Berry, AL",33.6598332,-87.6000098
"67101, Maize, KS",37.7734988,-97.47059349999999
"25015, Belle, WV",38.2320461,-81.5376184
"34734, Gotha, FL",28.5390955,-81.51849729999999
"70748, Jackson, LA",30.8374036,-91.2176087
"83628, Homedale, ID",43.6176584,-116.9337599
"13084, Lafayette, NY",42.9119147,-76.1125902
"32580, Valparaiso, FL",30.5164323,-86.5299673
"48866, Ovid, MI",43.0058618,-84.3716438
"27864, Pinetops, NC",35.7884908,-77.6377521
"3858, Newton, NH",42.8695335,-71.0345018
"3033, Brookline, NH",42.750433,-71.6792008
"16037, Lancaster, PA",40.0403279,-76.30418329999999
"97032, Hubbard, OR",45.18234229999999,-122.8078718
"60040, Highwood, IL",42.2080724,-87.8132139
"1005, Barre, MA",42.422359,-72.104837
"12037, Chatham, NY",42.3642516,-73.5948391
"16134, Pymatuning Central, PA",41.5049095,-80.47714719999999
"60456, Hometown, IL",41.7306407,-87.7319495
"44440, Mineral Ridge, OH",41.1469909,-80.7824012
"32324, Chattahoochee, FL",30.7051916,-84.8429759
"43135, Laurelville, OH",39.473397,-82.73933629999999
"63019, Crystal City, MO",38.2263151,-90.3795438
"32667, Micanopy, FL",29.504692,-82.2798227
"80135, Sedalia, CO",39.4369336,-104.9597046
"76059, Keene, TX",32.3947434,-97.332753
"54940, Wolf River, WI",44.2231301,-88.8455037
"48463, Otisville, MI",43.1661367,-83.5243976
"53588, Spring Green, WI",43.1752695,-90.0679016
"60469, Posen, IL",41.6303321,-87.6852323
"43430, Genoa, OH",41.5181064,-83.359094
"46710, Avilla, IN",41.3658823,-85.2388634
"60163, Berkeley, IL",41.8882266,-87.9065098
"80116, Franktown, CO",39.3913788,-104.752753
"95442, Glen Ellen, CA",38.3640795,-122.5241487
"21162, White Marsh, MD",39.3949598,-76.39845369999999
"30527, Clermont, GA",34.4778752,-83.7735148
"44431, Leetonia, OH",40.8772816,-80.7553556
"16828, Potter, PA",40.8394295,-77.67651839999999
"43112, Carroll, OH",39.7989528,-82.7010016
"6784, Sherman, CT",41.57896179999999,-73.496541
"42086, West Paducah, KY",37.0831102,-88.7442202
"8825, Kingwood, NJ",40.5112715,-75.0260667
"67026, Clearwater, KS",37.5047209,-97.4968505
"80651, Platteville, CO",40.2149829,-104.8227494
"14871, Southport, NY",42.0439704,-76.90668289999999
"85377, Carefree, AZ",33.8232982,-111.9149875
"43822, Frazeysburg, OH",40.1172905,-82.1193076
"47136, Lanesville, IN",38.2370131,-85.98580079999999
"56368, Richmond, MN",45.454111,-94.5199894
"95672, Rescue, CA",38.7148404,-120.9528258
"95938, Durham, CA",39.6053211,-121.7879244
"8867, Franklin, NJ",40.5846556,-74.9793243
"3242, Henniker, NH",43.1806781,-71.8334145
"32124, Daytona Beach, FL",29.1938956,-81.1416691
"19094, Woodlyn, PA",39.8744922,-75.34413289999999
"54474, Rothschild, WI",44.8733046,-89.62045619999999
"3071, New Ipswich, NH",42.7362307,-71.8808499
"11804, Old Bethpage, NY",40.7535026,-73.4592701
"27248, Franklinville, NC",35.7437485,-79.6922501
"18240, Nesquehoning, PA",40.87143580000001,-75.8185314
"48892, Webberville, MI",42.6669787,-84.17413049999999
"23437, Suffolk, VA",36.6243839,-76.8028933
"53021, Fredonia, WI",43.4705552,-87.95064649999999
"1585, West Brookfield, MA",42.2353463,-72.14116419999999
"46126, Fairland, IN",39.5858806,-85.8635919
"97362, Mount Angel, OR",45.0678986,-122.8000917
"2322, Avon, MA",42.1260772,-71.0438339
"37690, Telford, TN",36.2489943,-82.54514789999999
"55964, Plainview, MN",44.1649655,-92.1715571
"75109, Mildred, TX",32.0351553,-96.3769243
"7758, Middletown, NJ",40.4319003,-74.0975678
"12443, Hurley, NY",41.9338414,-74.0887576
"13417, New York Mills, NY",43.1023327,-75.291653
"18054, Green Lane, PA",40.3367674,-75.4690674
"44473, Vienna Center, OH",41.2336559,-80.65211390000002
"52726, Blue Grass, IA",41.5089194,-90.7659767
"46590, Winona Lake, IN",41.2199971,-85.8127822
"20764, Shady Side, MD",38.8302686,-76.5083562
"7027, Garwood, NJ",40.6524118,-74.3264869
"13605, Adams, NY",43.8092321,-76.02408919999999
"28701, Alexander, NC",35.6987805,-82.6365922
"3741, Canaan, NH",43.6809381,-72.0518883
"19539, Longswamp, PA",40.4846092,-75.7080727
"62285, Smithton, IL",38.3903083,-90.0093266
"95445, Gualala, CA",38.7693215,-123.5312691
"44403, Brookfield Center, OH",41.2406117,-80.55785039999999
"62411, Altamont, IL",39.061988,-88.74811079999999
"18977, Upper Makefield, PA",40.2759571,-74.86825689999999
"55363, Montrose, MN",45.06944439999999,-93.9125
"8751, Ortley Beach, NJ",39.9556738,-74.074303
"55733, Esko, MN",46.7070314,-92.3631247
"28160, Spindale, NC",35.3561546,-81.9261999
"18343, Upper Mt Bethel, PA",40.8975253,-75.0961549
"28098, Lowell, NC",35.265536,-81.1030573
"43431, Gibsonburg, OH",41.3844964,-83.32048069999999
"43821, Dresden, OH",40.1214579,-82.01069179999999
"98524, Allyn, WA",47.3818017,-122.8298029
"45218, Greenhills, OH",39.2671237,-84.5195974
"89704, Carson City, NV",39.2808403,-119.8120795
"32617, Anthony, FL",29.2894703,-82.11166450000002
"38581, Rock Island, TN",35.7923472,-85.61334169999999
"74421, Beggs, OK",35.7852259,-96.0467429
"79562, Tuscola, TX",32.2095776,-99.7967542
"45887, Spencerville, OH",40.708938,-84.35356399999999
"3451, Hinsdale, NH",42.8274324,-72.44948480000001
"92036, Julian, CA",33.0786552,-116.6019637
"44442, New Middletown, OH",40.9611712,-80.5575706
"3809, Alton, NH",43.414235,-71.2161428
"14532, Phelps, NY",42.957564,-77.05747099999999
"16401, Albion, PA",41.8906112,-80.36645419999999
"43777, Roseville, OH",39.8072903,-82.07125219999999
"60552, Somonauk, IL",41.6337127,-88.6810594
"61752, Le Roy, IL",40.3519795,-88.764237
"3037, Deerfield, NH",43.1233244,-71.263663
"7848, Lafayette, NJ",41.1009158,-74.69858909999999
"13811, Newark Valley, NY",42.2236853,-76.183263
"37085, Lascassas, TN",35.9303417,-86.2911024
"2644, Forestdale, MA",41.6945917,-70.5145939
"47124, Greenville, IN",38.3725644,-85.98635929999999
"86334, Paulden, AZ",34.8855756,-112.4682271
"25918, Shady Spring, WV",37.7056722,-81.09842929999999
"45308, Bradford, OH",40.1322719,-84.4307831
"56360, Osakis, MN",45.866908,-95.15225219999999
"72947, Mulberry, AR",35.5024987,-94.05182719999999
"92121, San Diego, CA",32.8981142,-117.2029363
"28729, Etowah, NC",35.3229781,-82.59971279999999
"3036, Chester, NH",42.9731785,-71.263663
"14757, Mayville, NY",42.2539469,-79.5044913
"21727, Emmitsburg, MD",39.7045417,-77.32693069999999
"32102, Astor, FL",29.1624801,-81.5253491
"80542, Mead, CO",40.2288412,-104.9973028
"7647, Northvale, NJ",41.0084281,-73.9447994
"12404, Rochester, NY",41.82939890000001,-74.24140919999999
"4236, Greene, ME",44.2036794,-70.1341317
"10532, Hawthorne, NY",41.1073183,-73.7959666
"17824, Elysburg, PA",40.86453059999999,-76.5524554
"44437, Mc Donald, OH",41.1636687,-80.7242449
"47018, Dillsboro, IN",39.0178348,-85.05884329999999
"98333, Fox Island, WA",47.2502467,-122.6343134
"7420, Bloomingdale, NJ",41.0305956,-74.29422079999999
"18618, Harveys Lake, PA",41.367152,-76.0333885
"60071, Richmond, IL",42.4758522,-88.3059251
"64016, Buckner, MO",39.132506,-94.19855749999999
"55120, Mendota Heights, MN",44.8727363,-93.1478514
"92352, Lake Arrowhead, CA",34.2693794,-117.2088167
"61275, Port Byron, IL",41.6064219,-90.3354061
"8514, Upper Freehold, NJ",40.1396104,-74.48773059999999
"48884, Sheridan, MI",43.2122541,-85.0736264
"49056, Grand Junction, MI",42.40438779999999,-86.0724101
"1951, Newbury, MA",42.7649497,-70.8714528
"96143, Kings Beach, CA",39.2569504,-120.0145169
"47532, Ferdinand, IN",38.2235908,-86.86218029999999
"22974, Troy, VA",37.9508391,-78.2464921
"3851, Milton, NH",43.4440953,-71.00919979999999
"16053, Forward, PA",40.814204,-79.9752212
"11514, Carle Place, NY",40.7491789,-73.61535409999999
"14883, Spencer, NY",42.2097963,-76.4932748
"49453, Saugatuck, MI",42.6550248,-86.2019825
"11955, Moriches, NY",40.8057136,-72.82200639999999
"68064, Valley, NE",41.3110284,-96.3465622
"10962, Orangetown, NY",41.0481178,-73.9301037
"18255, Weatherly, PA",40.9417535,-75.82964
"62690, Virden, IL",39.5008866,-89.7678746
"3840, Greenland, NH",43.0427206,-70.8476708
"27019, Germanton, NC",36.2626151,-80.2309871
"98570, Onalaska, WA",46.57566019999999,-122.7194262
"85263, Rio Verde, AZ",33.7225429,-111.6756942
"34945, Fort Pierce, FL",27.4469878,-80.3259631
"12526, Germantown, NY",42.1345339,-73.8917982
"70777, Slaughter, LA",30.7174063,-91.14149580000002
"96717, Hauula, HI",21.6090383,-157.9093223
"7927, Hanover, NJ",40.8236134,-74.4554936
"8535, Millstone, NJ",40.249829,-74.41738769999999
"12157, Schoharie, NY",42.6659087,-74.3095787
"35456, Duncanville, AL",33.0629743,-87.44654860000001
"47117, Elizabeth, IN",38.1213651,-85.97399949999999
"94599, Yountville, CA",38.39844600000001,-122.373094
"98232, Bow, WA",48.5603051,-122.3980367
"16743, Port Allegany, PA",41.81089799999999,-78.27973519999999
"35131, Ragland, AL",33.7445442,-86.1558079
"14433, Clyde, NY",43.0842314,-76.86940489999999
"53807, Cuba City, WI",42.6055549,-90.42985019999999
"95614, Cool, CA",38.8880247,-121.016225
"1375, Sunderland, MA",42.4663727,-72.5795115
"4358, China Village, ME",44.4811114,-69.5168295
"46347, Kouts, IN",41.3167058,-87.0258594
"49094, Union City, MI",42.0667135,-85.1360882
"59752, Three Forks, MT",45.892428,-111.5521925
"3044, Fremont, NH",42.9909194,-71.1425606
"21758, Rosemont, MD",39.3292681,-77.62249
"8542, Princeton, NJ",40.3542647,-74.6620003
"32702, Altoona, FL",28.9658193,-81.6486855
"64856, Pineville, MO",36.5945173,-94.38410309999999
"13030, Sullivan, NY",43.21035870000001,-75.96954649999999
"54106, Black Creek, WI",44.4774856,-88.45065679999999
"16023, Winfield, PA",40.9093265,-76.8555101
"38260, Troy, TN",36.3386769,-89.1639567
"71227, Choudrant, LA",32.5296273,-92.51388829999999
"8752, Seaside Park, NJ",39.9273515,-74.0775164
"24574, Monroe, VA",37.50208569999999,-79.12780310000001
"46554, North Liberty, IN",41.5342125,-86.427234
"66743, Girard, KS",37.5111596,-94.8380215
"14737, Franklinville, NY",42.3370091,-78.4580761
"37709, Blaine, TN",36.15425080000001,-83.70407039999999
"48876, Potterville, MI",42.6292029,-84.738874
"31301, Allenhurst, GA",31.7849323,-81.6087575
"10560, North Salem, NY",41.3350356,-73.57190510000001
"5673, Fayston, VT",44.1926386,-72.7798479
"13833, Fenton, NY",42.1642427,-75.83352649999999
"35490, Vance, AL",33.2507984,-87.2419299
"78263, China Grove, TX",29.3890973,-98.3489828
"87042, Peralta, NM",34.833438,-106.682188
"24549, Dry Fork, VA",36.7130365,-79.4816378
"83676, Wilder, ID",43.6765485,-116.9118157
"27544, Kittrell, NC",36.2220919,-78.4377758
"55114, Saint Paul, MN",44.967043,-93.1968394
"87068, Bosque Farms, NM",34.8547756,-106.7053035
"27509, Butner, NC",36.1547207,-78.7589558
"24083, Daleville, VA",37.4047916,-79.9248669
"70788, White Castle, LA",30.16991939999999,-91.1470487
"17065, South Middleton, PA",40.1134749,-77.1830243
"95460, Mendocino, CA",39.3076744,-123.7994591
"56342, Isle, MN",46.138011,-93.4707923
"11715, Blue Point, NY",40.7494305,-73.0346244
"13439, Richfield Springs, NY",42.8534057,-74.9854335
"17516, Conestoga, PA",39.9365876,-76.3521514
"97115, Dundee, OR",45.2779095,-123.0109917
"97918, Vale, OR",43.9821055,-117.2382311
"98051, Ravensdale, WA",47.3591819,-121.9863353
"14105, Middleport, NY",43.2125581,-78.4764143
"14733, Falconer, NY",42.1186695,-79.19837989999999
"53039, Juneau, WI",43.4055504,-88.7051037
"44065, Newbury, OH",41.4567519,-81.2408689
"61568, Tremont, IL",40.5275392,-89.49259789999999
"92590, Temecula, CA",33.4767802,-117.1970557
"29682, Six Mile, SC",34.8073296,-82.8206976
"13074, Hannibal, NY",43.3211788,-76.5788338
"19035, Lower Merion, PA",40.0493121,-75.2770721
"8510, Millstone, NJ",40.18992739999999,-74.41738769999999
"38469, Loretto, TN",35.0778595,-87.43974299999999
"15233, Pittsburgh, PA",40.4543466,-80.0283415
"47320, Albany, IN",40.3038467,-85.23729349999999
"3839, Rochester, NH",43.2730872,-70.99034379999999
"56444, Deerwood, MN",46.4741399,-93.89998059999999
"17922, Lake Wynonah, PA",40.5905071,-76.18127199999999
"78343, Bishop, TX",27.5861441,-97.7991636
"15473, Perryopolis, PA",40.0870182,-79.750597
"54229, Green Bay, WI",44.5485744,-87.8353278
"2032, Walpole, MA",42.1470361,-71.2520606
"16749, Smethport, PA",41.8111748,-78.44474129999999
"73443, Lone Grove, OK",34.1475346,-97.29766169999999
"10993, West Haverstraw, NY",41.212212,-73.96243270000001
"16423, Lake City, PA",42.0142229,-80.3453435
"93737, Fresno, CA",36.7512882,-119.6441212
"23457, Virginia Beach, VA",36.5996686,-76.0391909
"24554, Gladys, VA",37.1631988,-79.0736301
"53191, Williams Bay, WI",42.5780721,-88.54093329999999
