FullAddress,Latitude,Longitude
"93635, Los Banos, CA",37.0582786,-120.8499151
"25801, Beckley, WV",37.7765659,-81.1851434
"91311, Los Angeles, CA",34.2710376,-118.61481
"93619, Clovis, CA",36.8252277,-119.7029194
"96786, Wahiawa, HI",21.4959617,-158.0297748
"60007, Elk Grove Village, IL",42.01136169999999,-88.0020589
"36532, Fairhope, AL",30.5229719,-87.9033261
"53132, Franklin, WI",42.888627,-88.03841949999999
"97213, Portland, OR",45.5352835,-122.6037536
"62002, Alton, IL",38.9354092,-90.1401381
"32904, West Melbourne, FL",28.0716832,-80.65338779999999
"33404, Riviera Beach, FL",26.7712632,-80.0702555
"45036, Lebanon, OH",39.4353373,-84.2029922
"94531, Antioch, CA",37.9644542,-121.7708337
"90007, Los Angeles, CA",34.0295114,-118.2848199
"55433, Coon Rapids, MN",45.1670628,-93.3132624
"77354, The Woodlands, TX",30.2001196,-95.62476699999999
"95695, Woodland, CA",38.67851570000001,-121.7732971
"92703, Santa Ana, CA",33.7526686,-117.9190418
"8618, Trenton, NJ",40.2450268,-74.7863698
"48642, Midland, MI",43.6155825,-84.2472116
"97233, Portland, OR",45.5143706,-122.5045791
"60607, Chicago, IL",41.8733696,-87.650714
"8723, Brick, NJ",40.0508979,-74.1357407
"98203, Everett, WA",47.9417388,-122.2334664
"85367, Yuma, AZ",32.6766818,-114.3579131
"55418, Minneapolis, MN",45.0196219,-93.2355522
"91701, Rancho Cucamonga, CA",34.13566730000001,-117.6141457
"77377, Tomball, TX",30.0971621,-95.6160549
"98229, Bellingham, WA",48.7454234,-122.4425956
"77706, Beaumont, TX",30.0988666,-94.16673399999999
"21703, Frederick, MD",39.3729916,-77.4587239
"80017, Aurora, CO",39.69370869999999,-104.7871004
"98002, Auburn, WA",47.2945159,-122.2192679
"92240, Desert Hot Springs, CA",33.9628146,-116.5373923
"91362, Thousand Oaks, CA",34.1971476,-118.824722
"94401, San Mateo, CA",37.5793536,-122.3164207
"60565, Naperville, IL",41.7353591,-88.1193763
"74105, Tulsa, OK",36.1036376,-95.97268319999999
"92707, Santa Ana, CA",33.7126158,-117.8721676
"33713, Saint Petersburg, FL",27.7896783,-82.6807458
"11040, North New Hyde Park, NY",40.7431574,-73.69318609999999
"34683, Palm Harbor, FL",28.0910357,-82.7616822
"76006, Arlington, TX",32.7722013,-97.0767365
"77571, La Porte, TX",29.6657838,-95.0193728
"15236, Whitehall, PA",40.3611806,-79.99088549999999
"50310, Des Moines, IA",41.632449,-93.6724649
"76013, Arlington, TX",32.7229925,-97.15209259999999
"30341, Chamblee, GA",33.8992049,-84.3016021
"13502, Utica, NY",43.10109490000001,-75.23558059999999
"33169, Miami Gardens, FL",25.9400585,-80.2153998
"95401, Santa Rosa, CA",38.4409697,-122.7971649
"60107, Streamwood, IL",42.0290522,-88.1730427
"28031, Cornelius, NC",35.472468,-80.8875861
"35209, Homewood, AL",33.4702383,-86.80696979999999
"20817, Bethesda, MD",38.9894702,-77.1370115
"33162, North Miami Beach, FL",25.9260794,-80.1819268
"14086, Lancaster, NY",42.8982361,-78.6341996
"3038, Derry, NH",42.8819702,-71.3241656
"80027, Louisville, CO",39.9434473,-105.1843801
"78723, Austin, TX",30.3081307,-97.68194299999999
"23059, Glen Allen, VA",37.665978,-77.5063739
"23832, Chesterfield, VA",37.3976686,-77.5963271
"39120, Natchez, MS",31.5604442,-91.40317100000001
"64068, Liberty, MO",39.2461138,-94.4191177
"33905, Fort Myers, FL",26.6637911,-81.8180424
"19152, Philadelphia, PA",40.0618676,-75.0465123
"85741, Tucson, AZ",32.3356019,-111.0400795
"80010, Aurora, CO",39.7393313,-104.8629746
"37814, Morristown, TN",36.2396396,-83.3254958
"47304, Muncie, IN",40.2403959,-85.45818589999999
"19083, Havertown, PA",39.9763656,-75.3149796
"43214, Columbus, OH",40.0480476,-83.025396
"72653, Mountain Home, AR",36.3400904,-92.385217
"80503, Longmont, CO",40.1724007,-105.1960795
"4103, Portland, ME",43.6892051,-70.2720042
"37110, Mc Minnville, TN",35.6214097,-85.7256372
"27614, Raleigh, NC",35.9484958,-78.62285039999999
"2904, North Providence, RI",41.8668281,-71.4358733
"7740, Long Branch, NJ",40.3134615,-73.9802443
"34104, Naples, FL",26.1527657,-81.7404134
"32258, Jacksonville, FL",30.1532158,-81.57061089999999
"94131, San Francisco, CA",37.7401042,-122.4382307
"55122, Eagan, MN",44.8149747,-93.2080991
"48178, South Lyon, MI",42.46059,-83.6516063
"92107, San Diego, CA",32.7409782,-117.2499749
"44133, North Royalton, OH",41.32587669999999,-81.7568253
"20735, Clinton, MD",38.7579835,-76.90668289999999
"80521, Fort Collins, CO",40.5889664,-105.1375908
"55109, Maplewood, MN",45.0155505,-93.0435224
"34684, Palm Harbor, FL",28.0715767,-82.723924
"11756, Levittown, NY",40.7226698,-73.51818329999999
"79416, Lubbock, TX",33.60361779999999,-101.9690458
"6053, New Britain, CT",41.6881608,-72.7865518
"11357, New York, NY",40.7850656,-73.8124984
"28079, Indian Trail, NC",35.1019648,-80.5993854
"48021, Eastpointe, MI",42.466205,-82.9447782
"20746, Suitland-Silver Hill, MD",38.8370963,-76.9239727
"63130, University City, MO",38.6682669,-90.32308069999999
"85339, Phoenix, AZ",33.2761422,-112.28609
"89178, Las Vegas, NV",36.0457187,-115.3133908
"33764, Clearwater, FL",27.9385015,-82.7401087
"48071, Madison Heights, MI",42.4858692,-83.1052028
"39532, Biloxi, MS",30.5007553,-88.96053649999999
"20170, Herndon, VA",38.9695545,-77.3860976
"23321, Chesapeake, VA",36.8032821,-76.4215988
"30161, Rome, GA",34.2564774,-85.1687212
"33071, Coral Springs, FL",26.2480143,-80.2711588
"90620, Buena Park, CA",33.8428724,-118.0127534
"95688, Vacaville, CA",38.4087013,-122.0155491
"46033, Carmel, IN",39.9870866,-86.0835415
"45215, Reading, OH",39.2236694,-84.44216410000001
"20783, Chillum, MD",38.9963501,-76.97006689999999
"93555, Ridgecrest, CA",35.6205062,-117.6717812
"98926, Ellensburg, WA",46.9965144,-120.5478474
"85258, Scottsdale, AZ",33.5669912,-111.8985922
"30342, Sandy Springs, GA",33.8856615,-84.3699767
"97211, Portland, OR",45.5767359,-122.6386722
"90068, Los Angeles, CA",34.1235157,-118.3286614
"33801, Lakeland, FL",28.0486111,-81.89890799999999
"27302, Mebane, NC",36.0968098,-79.269663
"78108, Cibolo, TX",29.5682752,-98.2322355
"72956, Van Buren, AR",35.4589055,-94.35655779999999
"45103, Batavia, OH",39.0770072,-84.1768795
"2816, Coventry, RI",41.6962336,-71.59613279999999
"94014, Daly City, CA",37.6904558,-122.4523855
"72032, Conway, AR",35.0819701,-92.3616203
"21136, Reisterstown, MD",39.4695489,-76.82942129999999
"10305, New York, NY",40.5944059,-74.0711359
"77073, Houston, TX",29.9905486,-95.4044268
"60901, Kankakee, IL",41.1200325,-87.8611531
"75077, Lewisville, TX",33.0867723,-97.0659783
"93292, Visalia, CA",36.3276805,-119.2553229
"98116, Seattle, WA",47.5745802,-122.4047843
"95835, Sacramento, CA",38.672836,-121.548418
"93012, Camarillo, CA",34.2163937,-119.0376023
"32065, Orange Park, FL",30.1660736,-81.706484
"54914, Appleton, WI",44.26558,-88.4306955
"33143, Glenvar Heights, FL",25.6993807,-80.29345219999999
"91505, Burbank, CA",34.1615135,-118.3403506
"49417, Grand Haven, MI",43.0630734,-86.22838639999999
"92612, Irvine, CA",33.6588951,-117.8282121
"29841, North Augusta, SC",33.523077,-81.9425701
"94561, Oakley, CA",37.9974219,-121.7124536
"85048, Phoenix, AZ",33.2909097,-112.0357137
"95765, Rocklin, CA",38.8113924,-121.2740813
"48640, Midland, MI",43.5932134,-84.3331694
"34287, North Port, FL",27.0600849,-82.2528975
"84062, Pleasant Grove, UT",40.3882329,-111.7256936
"56401, Brainerd, MN",46.3526733,-94.2020084
"37160, Shelbyville, TN",35.483406,-86.46027169999999
"98604, Battle Ground, WA",45.7808725,-122.5373651
"92571, Perris, CA",33.81567709999999,-117.2088167
"97214, Portland, OR",45.5113506,-122.6456739
"98370, Poulsbo, WA",47.735928,-122.6465372
"77079, Houston, TX",29.7801889,-95.6090009
"19047, Middletown, PA",40.196447,-74.90918529999999
"77365, Porter, TX",30.1119138,-95.26461789999999
"90032, Los Angeles, CA",34.0795169,-118.1766294
"32301, Tallahassee, FL",30.4305062,-84.25421949999999
"89113, Las Vegas, NV",36.0563775,-115.2659777
"3301, Concord, NH",43.2086343,-71.5486562
"34113, Naples, FL",26.0533532,-81.7458845
"27540, Holly Springs, NC",35.6251337,-78.8495889
"49505, Grand Rapids, MI",43.0043693,-85.63320929999999
"28409, Wilmington, NC",34.1595664,-77.8710285
"92867, Orange, CA",33.8186385,-117.8282121
"91750, La Verne, CA",34.1008426,-117.7678355
"2908, Providence, RI",41.8380136,-71.4358733
"93036, Oxnard, CA",34.2328937,-119.179765
"53208, Milwaukee, WI",43.0499798,-87.962884
"46062, Noblesville, IN",40.0683417,-86.0631561
"71270, Ruston, LA",32.5232053,-92.63792699999999
"54401, Wausau, WI",44.9810012,-89.7192132
"21742, Hagerstown, MD",39.6716156,-77.67651839999999
"77025, Houston, TX",29.6836967,-95.4306141
"94043, Mountain View, CA",37.4062237,-122.0781663
"20010, Washington, DC",38.9339046,-77.03053899999999
"33903, North Fort Myers, FL",26.6771746,-81.8934484
"42001, Paducah, KY",37.0841709,-88.5980283
"60060, Mundelein, IL",42.2785596,-88.0314174
"60659, Chicago, IL",41.9909198,-87.70248169999999
"40245, Louisville, KY",38.26013330000001,-85.4478726
"38104, Memphis, TN",35.1323787,-90.004663
"23229, Henrico, VA",37.5843082,-77.57340479999999
"76065, Midlothian, TX",32.4804629,-96.9638624
"93458, Santa Maria, CA",34.9648191,-120.4933624
"62025, Edwardsville, IL",38.8114364,-89.95315699999999
"30542, Flowery Branch, GA",34.1851017,-83.9251809
"32541, Destin, FL",30.389606,-86.48362340000001
"60543, Oswego, IL",41.658687,-88.314212
"33709, Kenneth City, FL",27.8155812,-82.72010039999999
"32211, Jacksonville, FL",30.3378989,-81.5925427
"75230, Dallas, TX",32.9005121,-96.78687939999999
"98144, Seattle, WA",47.58457569999999,-122.303649
"91206, Glendale, CA",34.1527251,-118.2117257
"30060, Marietta, GA",33.9488147,-84.53794549999999
"33813, Lakeland Highlands, FL",27.9597462,-81.9500829
"37923, Knoxville, TN",35.9276062,-84.0854432
"92264, Palm Springs, CA",33.7553867,-116.5373923
"49341, Rockford, MI",43.1200272,-85.5600316
"32958, Sebastian, FL",27.7954993,-80.4882672
"89521, Reno, NV",39.38313910000001,-119.6499162
"50322, Urbandale, IA",41.6304923,-93.7333537
"93401, San Luis Obispo, CA",35.2827524,-120.6596156
"50701, Waterloo, IA",42.4285686,-92.3616203
"1701, Framingham, MA",42.3240042,-71.4536835
"46544, Mishawaka, IN",41.6367762,-86.15482689999999
"97236, Portland, OR",45.4796668,-122.5146061
"60517, Woodridge, IL",41.748902,-88.0363086
"8820, Edison, NJ",40.57575629999999,-74.3548452
"74074, Stillwater, OK",36.1156071,-97.0583681
"71901, Hot Springs, AR",34.5166906,-92.97755579999999
"60446, Romeoville, IL",41.63541540000001,-88.099845
"46168, Plainfield, IN",39.6886583,-86.3883506
"14304, Niagara Falls, NY",43.0939533,-78.9627624
"32571, Pace, FL",30.5993603,-87.1610807
"76132, Fort Worth, TX",32.6623667,-97.4219122
"33334, Oakland Park, FL",26.180392,-80.13727569999999
"33803, Lakeland, FL",28.0095179,-81.9261999
"90807, Long Beach, CA",33.8332465,-118.1766294
"98201, Everett, WA",47.9990269,-122.1914014
"37876, Sevierville, TN",35.8636122,-83.3789389
"33460, Lake Worth, FL",26.6188279,-80.0590804
"22102, Mc Lean, VA",38.9586422,-77.22901929999999
"46074, Westfield, IN",40.0215499,-86.1955169
"28056, Gastonia, NC",35.2277973,-81.1085744
"2720, Fall River, MA",41.7359452,-71.1151431
"73012, Edmond, OK",35.6644734,-97.60057859999999
"47711, Evansville, IN",38.0059645,-87.5494745
"95662, Orangevale, CA",38.692341,-121.2282958
"28211, Charlotte, NC",35.1660032,-80.7934798
"91107, Pasadena, CA",34.16423960000001,-118.0830047
"65714, Nixa, MO",37.0433863,-93.294353
"33432, Boca Raton, FL",26.3401581,-80.0814292
"60005, Arlington Heights, IL",42.06554029999999,-87.9873724
"40241, Louisville, KY",38.3018831,-85.57664659999999
"36303, Dothan, AL",31.2483723,-85.37562489999999
"90012, Los Angeles, CA",34.0653347,-118.243891
"77034, Houston, TX",29.6124152,-95.1901384
"78727, Austin, TX",30.432242,-97.7145152
"15227, Brentwood, PA",40.3742729,-79.97801779999999
"32092, Saint Augustine, FL",29.8921835,-81.3139313
"19116, Philadelphia, PA",40.1145029,-75.0085399
"19141, Philadelphia, PA",40.0397682,-75.145782
"78717, Austin, TX",30.4916577,-97.7742702
"61107, Rockford, IL",42.28159369999999,-89.0466016
"7731, Howell, NJ",40.1407113,-74.2061931
"81301, Durango, CO",37.2739528,-107.8792499
"20007, Washington, DC",38.9169394,-77.0852258
"34608, Spring Hill, FL",28.4869095,-82.5564559
"2886, Warwick, RI",41.7034769,-71.46555649999999
"34120, Naples, FL",26.1391777,-81.7955475
"33990, Cape Coral, FL",26.6272788,-81.9425701
"92831, Fullerton, CA",33.881922,-117.8956062
"33823, Auburndale, FL",28.0776415,-81.8005724
"77093, Houston, TX",29.85471429999999,-95.34162549999999
"33705, Saint Petersburg, FL",27.7346248,-82.6321376
"37803, Maryville, TN",35.6567552,-83.99558789999999
"61614, Peoria, IL",40.7658303,-89.59690599999999
"85323, Avondale, AZ",33.4334649,-112.3278161
"28270, Charlotte, NC",35.1097782,-80.771321
"89183, Las Vegas, NV",35.9987358,-115.1592718
"90806, Long Beach, CA",33.8065036,-118.1912538
"1810, Andover, MA",42.6627301,-71.1446897
"84067, Roy, UT",41.176494,-112.0357137
"14626, Greece, NY",43.2097837,-77.6930602
"77380, The Woodlands, TX",30.1261952,-95.46729619999999
"14226, Amherst, NY",42.9674726,-78.7986181
"29456, Ladson, SC",32.9892663,-80.109357
"29708, Fort Mill, SC",35.045022,-80.9981576
"95116, San Jose, CA",37.3558627,-121.8505679
"90063, East Los Angeles, CA",34.0440239,-118.1854042
"15146, Monroeville, PA",40.4324714,-79.7512033
"77566, Lake Jackson, TX",29.0620369,-95.4882679
"60101, Addison, IL",41.9320859,-88.0020589
"21227, Halethorpe, MD",39.2396095,-76.68169619999999
"93905, Salinas, CA",36.685567,-121.5997835
"42003, Paducah, KY",37.0100528,-88.57585739999999
"2150, Chelsea, MA",42.3917638,-71.0328284
"92065, Ramona, CA",33.04136039999999,-116.8792553
"36832, Auburn, AL",32.5729402,-85.58179109999999
"93001, Ventura, CA",34.2808409,-119.2931259
"85014, Phoenix, AZ",33.5083316,-112.0565795
"76131, Fort Worth, TX",32.8959754,-97.3624598
"24073, Christiansburg, VA",37.1298517,-80.4089389
"34134, Bonita Springs, FL",26.3398513,-81.8333656
"98444, Parkland, WA",47.1547274,-122.4554287
"1020, Chicopee, MA",42.1753663,-72.5737187
"22701, Culpeper, VA",38.4733465,-77.9961177
"90001, Florence-Graham, CA",33.9697897,-118.2468148
"7109, Belleville, NJ",40.7956149,-74.16509909999999
"87107, Albuquerque, NM",35.1338614,-106.6409198
"14424, Canandaigua, NY",42.887535,-77.2816984
"68506, Lincoln, NE",40.7831814,-96.6370893
"66049, Lawrence, KS",38.9684867,-95.37301760000001
"94952, Petaluma, CA",38.232417,-122.6366524
"40502, Lexington, KY",38.013412,-84.485507
"84403, Ogden, UT",41.1859156,-111.8926303
"30030, Decatur, GA",33.7709887,-84.29633919999999
"78731, Austin, TX",30.3542409,-97.7742702
"92629, Dana Point, CA",33.4699974,-117.702148
"90033, Los Angeles, CA",34.0502898,-118.2117257
"75252, Dallas, TX",33.0008652,-96.797592
"79915, El Paso, TX",31.7428594,-106.3758145
"95661, Roseville, CA",38.7424319,-121.2511908
"27804, Rocky Mount, NC",36.000632,-77.8481628
"43420, Fremont, OH",41.3503303,-83.1218634
"95209, Stockton, CA",38.0521138,-121.3484448
"40511, Lexington, KY",38.1248882,-84.5012435
"85143, San Tan Valley, AZ",33.1945063,-111.4514369
"86001, Flagstaff, AZ",35.1982836,-111.651302
"91790, West Covina, CA",34.0656464,-117.9424743
"48152, Livonia, MI",42.4279422,-83.3682539
"80601, Brighton, CO",39.9726732,-104.8104424
"94133, San Francisco, CA",37.8059887,-122.4099154
"84003, American Fork, UT",40.3768954,-111.7957645
"92113, San Diego, CA",32.6980553,-117.1205925
"22630, Front Royal, VA",38.9181671,-78.1944446
"31204, Macon, GA",32.8519904,-83.67910979999999
"19426, Upper Providence, PA",40.1778735,-75.45777749999999
"92806, Anaheim, CA",33.8362104,-117.8721676
"12203, Albany, NY",42.6823182,-73.8477874
"91104, Pasadena, CA",34.1657707,-118.1181199
"22203, Arlington, VA",38.8716687,-77.11687529999999
"55311, Maple Grove, MN",45.1056514,-93.4892746
"77340, Huntsville, TX",30.7235263,-95.55077709999999
"81005, Pueblo, CO",38.1700879,-104.798771
"19136, Philadelphia, PA",40.035837,-75.0202247
"33351, Sunrise, FL",26.17785,-80.2711588
"29642, Easley, SC",34.7882567,-82.5402275
"54016, Hudson, WI",44.9746896,-92.7568703
"20877, Gaithersburg, MD",39.1438746,-77.1887747
"33770, Largo, FL",27.9180298,-82.79402970000001
"32168, New Smyrna Beach, FL",29.02743449999999,-80.92316009999999
"90220, Compton, CA",33.8803536,-118.2351192
"77382, The Woodlands, TX",30.1917412,-95.551228
"59105, Billings, MT",45.8781756,-108.4680798
"32810, Lockhart, FL",28.6194439,-81.4425708
"70123, River Ridge, LA",29.9392154,-90.19633639999999
"11779, Ronkonkoma, NY",40.8169046,-73.1231585
"30068, Marietta, GA",33.9668266,-84.4435223
"68134, Omaha, NE",41.2921503,-96.0573302
"95482, Ukiah, CA",39.1501709,-123.2077831
"23505, Norfolk, VA",36.9138353,-76.2826675
"21239, Baltimore, MD",39.3614334,-76.5892774
"94526, Danville, CA",37.8006948,-121.9814354
"95901, Marysville, CA",39.1457253,-121.5913547
"28752, Marion, NC",35.6840131,-82.00927449999999
"34990, Palm City, FL",27.1678268,-80.2661591
"30308, Atlanta, GA",33.7717008,-84.3726049
"61821, Champaign, IL",40.1017582,-88.2753144
"60532, Lisle, IL",41.794402,-88.08030509999999
"29550, Hartsville, SC",34.3742857,-80.07333129999999
"77477, Stafford, TX",29.6160671,-95.55772209999999
"36535, Foley, AL",30.3928623,-87.7172616
"43560, Sylvania, OH",41.6992425,-83.7305392
"55404, Minneapolis, MN",44.9605503,-93.2616717
"27205, Asheboro, NC",35.6189762,-79.87448359999999
"19026, Drexel Hill, PA",39.9470567,-75.2921301
"48174, Romulus, MI",42.22225,-83.3966271
"94941, Mill Valley, CA",37.9060368,-122.5449763
"21842, Ocean City, MD",38.3358442,-75.0853092
"74820, Ada, OK",34.8101393,-96.7065914
"44281, Wadsworth, OH",41.0256101,-81.72985190000001
"79763, Odessa, TX",31.804516,-102.5068597
"76227, Aubrey, TX",33.3042834,-96.98611799999999
"68025, Fremont, NE",41.4333909,-96.49814669999999
"95820, Sacramento, CA",38.5359933,-121.4513314
"98499, Lakewood, WA",47.1616994,-122.5019797
"95301, Atwater, CA",37.3477174,-120.609084
"29349, Inman, SC",35.0486525,-82.0908175
"33317, Plantation, FL",26.1218038,-80.2209773
"29715, Fort Mill, SC",35.018217,-80.9318332
"46142, Greenwood, IN",39.6196709,-86.16500239999999
"48237, Oak Park, MI",42.4594803,-83.18270509999999
"34652, New Port Richey, FL",28.2356313,-82.7455027
"60174, Saint Charles, IL",41.9202827,-88.29970639999999
"70454, Ponchatoula, LA",30.4388041,-90.4414762
"30005, Alpharetta, GA",34.0952227,-84.21734029999999
"92203, Indio, CA",33.745603,-116.1713917
"55432, Fridley, MN",45.0935798,-93.2641955
"80111, Greenwood Village, CO",39.6166715,-104.8746508
"11105, New York, NY",40.7787902,-73.9065883
"23518, Norfolk, VA",36.9208072,-76.2073525
"53216, Milwaukee, WI",43.0842021,-87.9775787
"95382, Turlock, CA",37.5359468,-120.8613785
"62703, Springfield, IL",39.764682,-89.6345796
"60046, Lindenhurst, IL",42.4105765,-88.02619109999999
"80120, Littleton, CO",39.5897283,-105.0031457
"3060, Nashua, NH",42.7470311,-71.4596201
"29455, Charleston, SC",32.7038689,-80.03113640000001
"30265, Newnan, GA",33.3931572,-84.7106567
"77304, Conroe, TX",30.3315253,-95.509247
"27253, Graham, NC",36.0679541,-79.40039209999999
"97703, Bend, OR",44.0581728,-121.3153096
"98168, Burien, WA",47.4886652,-122.295521
"90038, Los Angeles, CA",34.0895186,-118.3315838
"21212, Baltimore, MD",39.364133,-76.6123884
"96740, Kailua Kona, HI",19.6419129,-155.9962255
"43220, Upper Arlington, OH",40.05062789999999,-83.0683519
"37206, Nashville, TN",36.1805194,-86.72654829999999
"95361, Oakdale, CA",37.7666263,-120.8470308
"93245, Lemoore, CA",36.3007835,-119.7829107
"75238, Dallas, TX",32.8821116,-96.7119409
"10465, New York, NY",40.8262186,-73.8242621
"32163, The Villages, FL",28.8590713,-81.9698456
"95945, Grass Valley, CA",39.2190608,-121.0610606
"34689, Tarpon Springs, FL",28.1436975,-82.76707449999999
"95407, Santa Rosa, CA",38.3986068,-122.7520139
"85203, Mesa, AZ",33.445974,-111.8032005
"91789, Walnut, CA",34.0130769,-117.8428651
"67846, Garden City, KS",37.9716898,-100.8726618
"44106, Cleveland, OH",41.5091257,-81.6089873
"69101, North Platte, NE",41.1402759,-100.7601454
"75051, Grand Prairie, TX",32.7320972,-96.9907197
"78043, Laredo, TX",27.5455097,-99.2563859
"85268, Fountain Hills, AZ",33.6042079,-111.7256936
"33069, Pompano Beach, FL",26.2286939,-80.1596041
"76543, Killeen, TX",31.148223,-97.6765157
"60652, Chicago, IL",41.7429283,-87.7123355
"24012, Roanoke, VA",37.3172783,-79.8912813
"80907, Colorado Springs, CO",38.8778926,-104.8104424
"19138, Philadelphia, PA",40.0542169,-75.16037519999999
"90230, Culver City, CA",33.9933257,-118.3987842
"44515, Austintown, OH",41.0998327,-80.75469799999999
"97420, Coos Bay, OR",43.3672213,-124.2131325
"90242, Downey, CA",33.9167378,-118.1298234
"63108, Saint Louis, MO",38.647459,-90.25730999999999
"29406, North Charleston, SC",32.9221152,-80.0367259
"98662, Five Corners, WA",45.68944949999999,-122.5829013
"49426, Hudsonville, MI",42.870859,-85.8650358
"89135, Las Vegas, NV",36.1100428,-115.3667218
"46825, Fort Wayne, IN",41.1474763,-85.116815
"48236, Grosse Pointe Woods, MI",42.4436478,-82.90686029999999
"11364, New York, NY",40.7469886,-73.7536695
"30078, Snellville, GA",33.8639894,-84.0273168
"32080, Saint Augustine, FL",29.8921835,-81.3139313
"98030, Kent, WA",47.3666507,-122.197612
"40503, Lexington, KY",38.0103355,-84.5327038
"32277, Jacksonville, FL",30.3776024,-81.5870604
"80917, Colorado Springs, CO",38.8825531,-104.7345937
"84065, Riverton, UT",40.46498990000001,-111.9760964
"37664, Kingsport, TN",36.5345348,-82.48610529999999
"96813, Honolulu, HI",21.3136151,-157.8480364
"20901, Silver Spring, MD",39.0207668,-77.004626
"15102, Bethel Park, PA",40.3167073,-80.0423151
"55118, West Saint Paul, MN",44.9160768,-93.10160739999999
"78628, Georgetown, TX",30.6410107,-97.76340189999999
"92270, Rancho Mirage, CA",33.739744,-116.41279
"70068, La Place, LA",30.0665907,-90.4800848
"97520, Ashland, OR",42.1945758,-122.7094767
"80260, Thornton, CO",39.8619647,-105.0031457
"28560, New Bern, NC",35.108493,-77.04411429999999
"29212, Columbia, SC",34.0723572,-81.2188355
"91773, San Dimas, CA",34.1009953,-117.8194197
"96002, Redding, CA",40.5229147,-122.3221947
"91711, Claremont, CA",34.1707374,-117.702148
"17522, Ephrata, PA",40.1798165,-76.17883909999999
"33055, Miami Gardens, FL",25.9445817,-80.2823063
"32086, Saint Augustine, FL",29.8921835,-81.3139313
"32405, Panama City, FL",30.1917155,-85.6743082
"99508, Anchorage, AK",61.19954610000001,-149.823974
"60525, La Grange, IL",41.8050314,-87.8692254
"85392, Avondale, AZ",33.4763518,-112.2980119
"97304, Salem, OR",45.0025342,-123.1019198
"73703, Enid, OK",36.4533112,-97.9374948
"98290, Snohomish, WA",47.91287560000001,-122.0981848
"32607, Gainesville, FL",29.647247,-82.4156829
"65536, Lebanon, MO",37.6805967,-92.6637865
"91754, Monterey Park, CA",34.0472318,-118.1415261
"74403, Muskogee, OK",35.7478769,-95.3696909
"63128, Concord, MO",38.4948766,-90.38425269999999
"68701, Norfolk, NE",42.0327168,-97.41681709999999
"76903, San Angelo, TX",31.48468119999999,-100.4508956
"91355, Santa Clarita, CA",34.4400287,-118.5914696
"19154, Philadelphia, PA",40.0913752,-74.9851678
"52761, Muscatine, IA",41.424473,-91.0432051
"92807, Anaheim, CA",33.8459536,-117.7901088
"78539, Edinburg, TX",26.268255,-98.1884949
"32909, Palm Bay, FL",27.8990653,-80.6437906
"32570, Milton, FL",30.6324149,-87.03968809999999
"8016, Burlington, NJ",40.0705324,-74.8661766
"48603, Saginaw, MI",43.4530016,-84.0273168
"48067, Royal Oak, MI",42.4922946,-83.13273319999999
"55343, Hopkins, MN",44.9019949,-93.42964459999999
"10573, Port Chester, NY",41.0017643,-73.66568339999999
"52501, Ottumwa, IA",41.01602930000001,-92.40830220000001
"49546, Cascade, MI",42.9024636,-85.49462489999999
"34986, Port Saint Lucie, FL",27.3258344,-80.42152460000001
"54302, Green Bay, WI",44.5087986,-87.9775787
"77550, Galveston, TX",29.305741,-94.79259119999999
"60169, Hoffman Estates, IL",42.05779889999999,-88.11449429999999
"2062, Norwood, MA",42.19439089999999,-71.19896949999999
"2136, Boston, MA",42.2527785,-71.1299976
"23606, Newport News, VA",37.0672839,-76.514138
"21144, Severn, MD",39.1214169,-76.675922
"19713, Newark, DE",39.670937,-75.7080727
"48322, West Bloomfield, MI",42.5440126,-83.3468784
"33441, Deerfield Beach, FL",26.3058811,-80.09260139999999
"47274, Seymour, IN",38.9592201,-85.8902547
"95120, San Jose, CA",37.1696999,-121.8448745
"29582, North Myrtle Beach, SC",33.8563886,-78.60014819999999
"98513, Lacey, WA",47.0358969,-122.8232553
"85050, Phoenix, AZ",33.6629442,-112.0182329
"97355, Lebanon, OR",44.53651190000001,-122.9070339
"91001, Altadena, CA",34.2103962,-118.1239717
"61008, Belvidere, IL",42.2639098,-88.84426739999999
"16602, Altoona, PA",40.5178517,-78.3785343
"64119, Kansas City, MO",39.2015955,-94.53150289999999
"19151, Philadelphia, PA",39.9759847,-75.2537397
"94588, Pleasanton, CA",37.6873908,-121.9131761
"29640, Easley, SC",34.829838,-82.6015206
"20706, Lanham Seabrook, MD",38.9614131,-76.8432663
"46342, Hobart, IN",41.50830140000001,-87.2419299
"45459, Centerville, OH",39.6400784,-84.17516479999999
"80026, Lafayette, CO",39.9960635,-105.0908147
"29609, Greenville, SC",34.9208336,-82.37773349999999
"45005, Franklin, OH",39.5589474,-84.30410739999999
"23453, Virginia Beach, VA",36.7836161,-76.07399989999999
"53562, Middleton, WI",43.1156039,-89.5308903
"70809, Baton Rouge, LA",30.3911214,-91.0634024
"75033, Frisco, TX",33.1585643,-96.8324201
"37072, Goodlettsville, TN",36.3223138,-86.7132891
"89107, Las Vegas, NV",36.16882349999999,-115.2185573
"53142, Kenosha, WI",42.5735241,-87.85519990000002
"46217, Indianapolis, IN",39.6639152,-86.1869057
"14127, Orchard Park, NY",42.76755929999999,-78.7439189
"84604, Provo, UT",40.2335349,-111.6669789
"20886, Montgomery Village, MD",39.186097,-77.20027449999999
"15217, Pittsburgh, PA",40.4327086,-79.9248669
