FullAddress,Latitude,Longitude
"80223, Denver, CO",39.7007844,-105.0031457
"6401, Ansonia, CT",41.3427765,-73.0700421
"41091, Union, KY",38.9458951,-84.68050099999999
"50312, Des Moines, IA",41.5774667,-93.67753619999999
"73010, Blanchard, OK",35.1049694,-97.654811
"46637, South Bend, IN",41.729365,-86.2463337
"97424, Cottage Grove, OR",43.7972473,-123.0590635
"30277, Sharpsburg, GA",33.3392842,-84.6485417
"44410, Cortland, OH",41.3303342,-80.7253575
"8210, Middle, NJ",39.1231273,-74.8039205
"44278, Tallmadge, OH",41.0913196,-81.4169093
"70526, Crowley, LA",30.2140928,-92.3745761
"19073, Newtown, PA",39.9868904,-75.4007058
"25414, Charles Town, WV",39.28899029999999,-77.8597175
"95437, Fort Bragg, CA",39.445723,-123.8052935
"45426, Trotwood, OH",39.7912709,-84.3226488
"11010, Franklin Square, NY",40.7054571,-73.67128009999999
"95620, Dixon, CA",38.4454641,-121.8232958
"2451, Waltham, MA",42.3971065,-71.25989969999999
"34714, Citrus Ridge, FL",28.4001568,-81.7568253
"95212, Stockton, CA",38.0445015,-121.2282958
"32025, Lake City, FL",30.1893883,-82.6394016
"1603, Worcester, MA",42.2628113,-71.80249309999999
"77640, Port Arthur, TX",29.8796363,-93.9776389
"22911, Charlottesville, VA",38.0301826,-78.4769353
"37015, Ashland City, TN",36.2742207,-87.0641699
"78801, Uvalde, TX",29.20968359999999,-99.7861679
"60153, Maywood, IL",41.8791979,-87.8431155
"32934, Melbourne, FL",28.1356631,-80.7103532
"53597, Waunakee, WI",43.1919373,-89.45567489999999
"48838, Greenville, MI",43.1775314,-85.2527987
"84651, Payson, UT",40.0436099,-111.7322824
"12801, Glens Falls, NY",43.3163893,-73.6477342
"11552, West Hempstead, NY",40.692165,-73.6477342
"33566, Plant City, FL",27.9890114,-82.0733985
"21409, Annapolis, MD",39.0125103,-76.4447397
"40213, Louisville, KY",38.1804513,-85.71024369999999
"73109, Oklahoma City, OK",35.4355991,-97.51930929999999
"94564, Pinole, CA",37.9963136,-122.2937428
"60513, Brookfield, IL",41.8239203,-87.8517253
"53149, Mukwonago, WI",42.8631124,-88.332347
"44241, Streetsboro, OH",41.2461518,-81.3509416
"70435, Covington, LA",30.4754702,-90.1009108
"18914, New Britain, PA",40.2764064,-75.2128996
"11762, Massapequa Park, NY",40.6804893,-73.4553119
"13662, Massena, NY",44.9281049,-74.891865
"78503, McAllen, TX",26.1706746,-98.2541155
"17104, Harrisburg, PA",40.255136,-76.857682
"34235, Sarasota, FL",27.3646945,-82.4806907
"94618, Oakland, CA",37.8438192,-122.2398636
"23508, Norfolk, VA",36.89084,-76.3116235
"89146, Las Vegas, NV",36.135635,-115.2304131
"85253, Paradise Valley, AZ",33.5388471,-111.9641728
"4073, Sanford, ME",43.415378,-70.7356619
"2066, Scituate, MA",42.1967833,-70.7687487
"25302, Charleston, WV",38.3883739,-81.5980246
"32024, Lake City, FL",30.1893883,-82.6394016
"16117, Ellwood City, PA",40.8617303,-80.2864515
"33767, Clearwater, FL",27.9779747,-82.82636149999999
"33760, South Highpoint, FL",27.9087205,-82.71283319999999
"98642, Ridgefield, WA",45.8156638,-122.6908502
"74129, Tulsa, OK",36.1258713,-95.85121
"62223, Belleville, IL",38.5375177,-90.0653341
"27546, Lillington, NC",35.39932700000001,-78.8158528
"1609, Worcester, MA",42.2971508,-71.8393443
"92173, San Diego, CA",32.5497444,-117.0382158
"67901, Liberal, KS",37.0430812,-100.920999
"77979, Port Lavaca, TX",28.6149968,-96.6260892
"11946, Hampton Bays, NY",40.88378460000001,-72.53231389999999
"6840, New Canaan, CT",41.1674509,-73.5005111
"74114, Tulsa, OK",36.1237711,-95.9488975
"28034, Dallas, NC",35.3165386,-81.1758091
"4062, Windham, ME",43.7894183,-70.40838719999999
"38804, Tupelo, MS",34.2684438,-88.6819958
"34474, Ocala, FL",29.1561929,-82.2039882
"39565, Vancleave, MS",30.5404745,-88.6875237
"60403, Crest Hill, IL",41.5904451,-88.09496089999999
"55127, Vadnais Heights, MN",45.0799625,-93.0806386
"84093, Sandy, UT",40.596417,-111.8270486
"55435, Edina, MN",44.8721412,-93.33385469999999
"34228, Longboat Key, FL",27.3961382,-82.6321376
"18706, Hanover, PA",41.2164036,-75.9142437
"77656, Silsbee, TX",30.3490976,-94.17796240000001
"60093, Winnetka, IL",42.10808340000001,-87.735895
"99217, Spokane, WA",47.7315095,-117.2676857
"33983, Punta Gorda, FL",27.0054551,-82.00801400000002
"37938, Knoxville, TN",36.1199761,-83.9214896
"2878, Tiverton, RI",41.6247113,-71.1686168
"17025, East Pennsboro, PA",40.2956458,-76.97006689999999
"53089, Sussex, WI",43.1416437,-88.22664340000001
"60160, Melrose Park, IL",41.904735,-87.8598861
"34685, Palm Harbor, FL",28.0986691,-82.68614459999999
"60154, Westchester, IL",41.845718,-87.88933829999999
"15017, South Fayette, PA",40.3400563,-80.13727569999999
"84045, Saratoga Springs, UT",40.2895017,-111.8807064
"34239, Sarasota, FL",27.3086034,-82.5239953
"97215, Portland, OR",45.5162412,-122.5975269
"48034, Southfield, MI",42.4966195,-83.2880591
"90222, Compton, CA",33.9111458,-118.2351192
"7735, Union Beach, NJ",40.44264099999999,-74.16559699999999
"36804, Opelika, AL",32.6454116,-85.3782795
"33635, Town 'n' Country, FL",28.0253541,-82.62133109999999
"13203, Syracuse, NY",43.0619897,-76.1348944
"55331, Shorewood, MN",44.9011496,-93.5847326
"2790, Westport, MA",41.6085693,-71.0735476
"98686, Barberton, WA",45.7119271,-122.6116571
"2492, Needham, MA",42.2748016,-71.2458436
"46733, Decatur, IN",40.830603,-84.9291329
"34237, Sarasota, FL",27.3430762,-82.5131717
"67206, Wichita, KS",37.7037608,-97.2329255
"92808, Anaheim, CA",33.8416068,-117.702148
"33331, Weston, FL",26.0621374,-80.3769999
"53185, Waterford, WI",42.7630722,-88.2142563
"78584, Roma, TX",26.4088523,-99.0156554
"7508, North Haledon, NJ",40.9567531,-74.1885825
"37909, Knoxville, TN",35.9467011,-84.03260329999999
"54455, Kronenwetter, WI",44.8221909,-89.5903989
"98136, Seattle, WA",47.5378143,-122.3911524
"70714, Baker, LA",30.5882429,-91.16816299999999
"41076, Cold Spring, KY",39.0217283,-84.4399406
"83716, Boise, ID",43.6150186,-116.2023137
"34951, Fort Pierce, FL",27.5243797,-80.4326521
"7205, Hillside, NJ",40.69506200000001,-74.22380199999999
"62711, Springfield, IL",39.7443294,-89.7286056
"2190, Weymouth, MA",42.2180724,-70.94103559999999
"2724, Fall River, MA",41.6883098,-71.1745579
"62208, Fairview Heights, IL",38.6005324,-90.0093266
"66221, Overland Park, KS",38.8671878,-94.70188999999999
"63105, Clayton, MO",38.6446552,-90.33013419999999
"11968, Southampton, NY",40.9045168,-72.4139787
"28801, Asheville, NC",35.5927461,-82.5564559
"29569, Loris, SC",34.0562812,-78.89030439999999
"74354, Miami, OK",36.8745146,-94.8774554
"60106, Bensenville, IL",41.9508814,-87.94328370000001
"18109, Allentown, PA",40.6398281,-75.44029929999999
"75751, Athens, TX",32.2048735,-95.8555207
"60465, Palos Hills, IL",41.6966992,-87.8169984
"98408, Tacoma, WA",47.1907035,-122.4448476
"99701, Fairbanks, AK",64.8400511,-147.7199756
"33778, Largo, FL",27.8830677,-82.79402970000001
"34771, Saint Cloud, FL",28.2488949,-81.2812895
"14420, Sweden, NY",43.2108851,-77.9510209
"53094, Watertown, WI",43.1947211,-88.7289918
"98282, Camano Island, WA",48.1712723,-122.487614
"49010, Allegan, MI",42.5166512,-85.8895551
"14468, Parma, NY",43.3105948,-77.8138553
"54017, New Richmond, WI",45.1230213,-92.5365865
"19440, Hatfield, PA",40.27982739999999,-75.2993417
"73142, Oklahoma City, OK",35.6131551,-97.6385368
"89027, Mesquite, NV",36.74283,-114.1558258
"72801, Russellville, AR",35.2785177,-93.1428341
"76574, Taylor, TX",30.5701906,-97.4097331
"30548, Hoschton, GA",34.096496,-83.7612839
"12054, Bethlehem, NY",42.6076766,-73.859549
"49008, Kalamazoo, MI",42.2609411,-85.612648
"63084, Union, MO",38.4500517,-91.00847619999999
"76105, Fort Worth, TX",32.7274015,-97.27068070000001
"79110, Amarillo, TX",35.1379772,-101.8834691
"90303, Inglewood, CA",33.93583520000001,-118.3315838
"6820, Darien, CT",41.0855853,-73.4769458
"8260, North Wildwood, NJ",39.0003123,-74.8029799
"33525, Dade City, FL",28.3647248,-82.1959178
"64064, Lees Summit, MO",38.9791799,-94.3667907
"8077, Cinnaminson, NJ",39.9971913,-74.9922785
"18902, Buckingham, PA",40.3610338,-75.0961549
"1913, Amesbury, MA",42.85839250000001,-70.93003759999999
"33777, Seminole, FL",27.8580624,-82.7616822
"84720, Cedar City, UT",37.6773637,-113.0617596
"44089, Vermilion, OH",41.4219889,-82.36460679999999
"33316, Fort Lauderdale, FL",26.0977657,-80.1261093
"24210, Abingdon, VA",36.70983349999999,-81.9773482
"57110, Sioux Falls, SD",43.5317213,-96.6317461
"1610, Worcester, MA",42.2628113,-71.80249309999999
"99201, Spokane, WA",47.66007159999999,-117.4316272
"29492, Charleston, SC",32.926649,-79.8856824
"75402, Greenville, TX",33.087882,-96.0891032
"90232, Culver City, CA",34.0236878,-118.3900204
"17070, New Cumberland, PA",40.2323122,-76.8846956
"95135, San Jose, CA",37.2751505,-121.685341
"8550, West Windsor, NJ",40.2786356,-74.6283316
"76301, Wichita Falls, TX",33.9000366,-98.478759
"48082, Saint Clair Shores, MI",42.5248254,-82.88509189999999
"84032, Heber City, UT",40.5063705,-111.4134893
"92532, Lake Elsinore, CA",33.6680447,-117.3276917
"6226, Willimantic, CT",41.7133607,-72.20676809999999
"10805, New Rochelle, NY",40.8971093,-73.7860276
"76015, Arlington, TX",32.6905101,-97.1305536
"7407, Elmwood Park, NJ",40.9074337,-74.1181234
"44132, Euclid, OH",41.610156,-81.4992884
"46816, Fort Wayne, IN",41.0233277,-85.0337392
"11417, New York, NY",40.6736207,-73.8448469
"8505, Bordentown, NJ",40.1441425,-74.7102597
"48386, White Lake, MI",42.6489461,-83.4750241
"20895, Kensington, MD",39.0256651,-77.0763669
"72022, Bryant, AR",34.6050315,-92.4900943
"53714, Madison, WI",43.099931,-89.3084607
"37813, Morristown, TN",36.1826171,-83.2720082
"78220, San Antonio, TX",29.4143476,-98.39101269999999
"35071, Gardendale, AL",33.7001374,-86.8320743
"2747, Dartmouth, MA",41.64658379999999,-71.014118
"23325, Chesapeake, VA",36.8179707,-76.2305308
"10509, Southeast, NY",41.4238545,-73.5829689
"35040, Calera, AL",33.1034486,-86.72151749999999
"27317, Randleman, NC",35.8179143,-79.8030873
"49401, Allendale, MI",42.9674954,-85.95089229999999
"6804, Brookfield, CT",41.4660052,-73.3877826
"17512, Columbia, PA",40.0337085,-76.50440979999999
"76205, Denton, TX",33.1837961,-97.1305536
"47501, Washington, IN",38.65921520000001,-87.172789
"16701, Bradford, PA",41.9564953,-78.649163
"70764, Plaquemine, LA",30.2890833,-91.23427439999999
"1742, Concord, MA",42.4603719,-71.3489484
"82072, Laramie, WY",41.3113669,-105.5911007
"60805, Evergreen Park, IL",41.7205889,-87.7017175
"17019, Carroll, PA",40.1362092,-77.0100789
"28075, Harrisburg, NC",35.3015269,-80.6437906
"8872, Sayreville, NJ",40.465024,-74.3528822
"16125, Greenville, PA",41.404499,-80.39117850000001
"78644, Lockhart, TX",29.8849441,-97.6699996
"12206, Albany, NY",42.6757698,-73.7860276
"63601, Park Hills, MO",37.8287491,-90.5446912
"14052, East Aurora, NY",42.7678376,-78.6133589
"60585, Plainfield, IL",41.6572237,-88.21690269999999
"32829, Orlando, FL",28.4783517,-81.2463763
"76052, Fort Worth, TX",32.9843533,-97.38407289999999
"52807, Davenport, IA",41.6100065,-90.5163312
"45220, Cincinnati, OH",39.14520570000001,-84.5169757
"37210, Nashville, TN",36.1482458,-86.73660819999999
"92029, Escondido, CA",33.0852605,-117.1382404
"45419, Oakwood, OH",39.7169388,-84.16989079999999
"25704, Huntington, WV",38.3807924,-82.48610529999999
"48098, Troy, MI",42.59248669999999,-83.1756188
"77568, La Marque, TX",29.3605746,-94.9662608
"2370, Rockland, MA",42.1285232,-70.91901320000001
"33637, Temple Terrace, FL",28.0344263,-82.3614632
"14214, Buffalo, NY",42.9334868,-78.84392679999999
"80305, Boulder, CO",39.9799992,-105.248737
"24572, Madison Heights, VA",37.4309757,-79.1230795
"78620, Dripping Springs, TX",30.1902067,-98.0866781
"15025, Jefferson Hills, PA",40.3050009,-79.9080757
"22551, Spotsylvania, VA",38.1906846,-77.67651839999999
"94949, Novato, CA",38.0599857,-122.503327
"70507, Lafayette, LA",30.270113,-92.037116
"93907, Salinas, CA",36.7918545,-121.6511258
"18013, Washington, PA",40.882544,-75.2155838
"60164, Northlake, IL",41.9153781,-87.8991514
"75407, Princeton, TX",33.1582404,-96.47165799999999
"10603, Greenburgh, NY",41.0556696,-73.7772032
"2081, Walpole, MA",42.1470361,-71.2520606
"7506, Hawthorne, NJ",40.9616599,-74.1533563
"93103, Santa Barbara, CA",34.433094,-119.6817845
"28327, Whispering Pines, NC",35.2557123,-79.37225029999999
"77619, Groves, TX",29.94826949999999,-93.9171155
"53115, Delavan, WI",42.6330703,-88.6437138
"77531, Clute, TX",29.0190224,-95.4044268
"11427, New York, NY",40.7302787,-73.7442568
"32609, Gainesville, FL",29.7935588,-82.25832969999999
"44706, Canton, OH",40.7502727,-81.4169093
"70578, Rayne, LA",30.234925,-92.26846169999999
"96746, Kapaa, HI",22.0947394,-159.3245926
"55309, Big Lake, MN",45.3325319,-93.7419723
"74019, Claremore, OK",36.2375431,-95.6668306
"1060, Northampton, MA",42.3250896,-72.64120129999999
"48230, Grosse Pointe Park, MI",42.3768356,-82.92326349999999
"59106, Billings, MT",45.76518730000001,-108.6733061
"5641, Barre, VT",44.1966858,-72.5013944
"85118, Gold Canyon, AZ",33.3593407,-111.4500302
"53190, Whitewater, WI",42.83362049999999,-88.7323272
"34242, Siesta Key, FL",27.2669722,-82.54634399999999
"48879, Saint Johns, MI",43.001143,-84.55915209999999
"28779, Sylva, NC",35.3746077,-83.2133448
"37069, Franklin, TN",35.9953768,-86.91232169999999
"46992, Wabash, IN",40.797821,-85.8205411
"75961, Nacogdoches, TX",31.6039455,-94.65600400000001
"11783, Seaford, NY",40.6659344,-73.4881809
"50036, Boone, IA",42.0597047,-93.8802273
"1550, Southbridge, MA",42.07496190000001,-72.03368859999999
"2141, Cambridge, MA",42.3716445,-71.0809757
"1247, North Adams, MA",42.70091499999999,-73.1087148
"17801, Sunbury, PA",40.862585,-76.79441039999999
"37127, Murfreesboro, TN",35.7936065,-86.317392
"55391, Wayzata, MN",44.97413,-93.5066217
"27344, Siler City, NC",35.7234734,-79.4622431
"18302, East Stroudsburg, PA",41.0897282,-75.1311874
"19512, Colebrookdale, PA",40.3474333,-75.6499025
"29306, Spartanburg, SC",34.8912627,-81.9207423
"8085, Woolwich, NJ",39.7491498,-75.329557
"80121, Centennial, CO",39.6117926,-104.9505671
"78224, San Antonio, TX",29.3184824,-98.539144
"15218, Swissvale, PA",40.42194500000001,-79.8884819
"14559, Ogden, NY",43.1961891,-77.8138553
"75209, Dallas, TX",32.8532871,-96.8297403
"6518, Hamden, CT",41.4305881,-72.9106202
"75672, Marshall, TX",32.5448714,-94.36741839999999
"82716, Gillette, WY",44.4524167,-105.582806
"2035, Foxborough, MA",42.06415,-71.24997619999999
"41075, Fort Thomas, KY",39.0799481,-84.4540213
"63074, Saint Ann, MO",38.7257164,-90.38425269999999
"14305, Niagara Falls, NY",43.1197084,-79.0306032
"37771, Lenoir City, TN",35.8906718,-84.3331694
"74447, Okmulgee, OK",35.6266957,-95.9515399
"95602, Auburn, CA",38.8965654,-121.0768901
"80620, Evans, CO",40.3711825,-104.7112631
"2865, Lincoln, RI",41.9110123,-71.4418101
"7461, Wantage, NJ",41.2404056,-74.64004320000001
"5478, Saint Albans, VT",44.8109158,-73.0862585
"7834, Denville, NJ",40.8889758,-74.4818698
"29302, Spartanburg, SC",34.8751866,-81.84429340000001
"46011, Anderson, IN",40.1287659,-85.7461548
"76528, Gatesville, TX",31.4351645,-97.743911
"35473, Northport, AL",33.2692083,-87.58900919999999
"37932, Knoxville, TN",35.9177396,-84.21734029999999
"60304, Oak Park, IL",41.8734757,-87.7812524
"91723, Covina, CA",34.0870296,-117.8868171
"16301, Oil City, PA",41.4339484,-79.7064413
"16508, Erie, PA",42.09569140000001,-80.0953942
"78676, Wimberley, TX",29.9974362,-98.0986204
"36870, Smiths, AL",32.477563,-85.1375645
"75094, Murphy, TX",33.027733,-96.6103778
"44022, Chagrin Falls, OH",41.4298516,-81.3910999
"44907, Mansfield, OH",40.7318256,-82.5239953
"98057, Renton, WA",47.49427379999999,-122.2081419
"23430, Smithfield, VA",36.9823709,-76.63106619999999
"1904, Lynn, MA",42.4697809,-70.95690239999999
"67205, Wichita, KS",37.75646649999999,-97.4056928
"98274, Mount Vernon, WA",48.4201105,-122.3374542
"34996, Stuart, FL",27.1939329,-80.1986649
"84104, Salt Lake City, UT",40.7434064,-111.9880199
"98942, Selah, WA",46.6540153,-120.5300666
"64157, Kansas City, MO",39.2662054,-94.46967649999999
"15666, Mt Pleasant, PA",40.1489607,-79.54114969999999
"64110, Kansas City, MO",39.0362552,-94.57533939999999
"92082, Valley Center, CA",33.2183701,-117.0341967
"13031, Camillus, NY",43.039233,-76.3040965
"44023, Chagrin Falls, OH",41.4298516,-81.3910999
"55720, Cloquet, MN",46.7217735,-92.46118249999999
"23005, Ashland, VA",37.7590318,-77.47998369999999
"49321, Comstock Park, MI",43.0386368,-85.67003319999999
"1075, South Hadley, MA",42.2591729,-72.57479339999999
"36305, Dothan, AL",31.2070554,-85.49941919999999
"17033, Hershey, PA",40.2713328,-76.6297189
"7070, Rutherford, NJ",40.8248063,-74.10931409999999
"29070, Batesburg-Leesville, SC",33.9101425,-81.5373261
"79336, Levelland, TX",33.5873164,-102.37796
"92585, Menifee, CA",33.7441155,-117.1617685
"60140, Pingree Grove, IL",42.06863670000001,-88.41341589999999
"94579, San Leandro, CA",37.6851553,-122.1575745
"17401, York, PA",39.9591553,-76.736538
"31005, Bonaire, GA",32.5437575,-83.5960161
"40228, Louisville, KY",38.1352484,-85.6280697
"49301, Forest Hills, MI",42.98949270000001,-85.49941919999999
"62035, Godfrey, IL",38.9665543,-90.2432307
"78617, Austin, TX",30.1471783,-97.5897372
"85262, Scottsdale, AZ",33.791108,-111.8091625
"47725, Evansville, IN",38.1005147,-87.5198011
"84054, North Salt Lake, UT",40.8458036,-111.9343636
"98332, Gig Harbor, WA",47.3645444,-122.601107
"83338, Jerome, ID",42.7240732,-114.5186534
"12831, Wilton, NY",43.1800734,-73.7442863
"34420, Belleview, FL",29.0552578,-82.0623105
"3063, Nashua, NH",42.7795584,-71.51304449999999
"60404, Shorewood, IL",41.5174958,-88.21690269999999
"48820, Dewitt, MI",42.842256,-84.56914870000001
"2719, Fairhaven, MA",41.64087420000001,-70.8813691
"16323, Franklin, PA",41.3978358,-79.8314437
"33598, Wimauma, FL",27.7124855,-82.2982952
"75137, Duncanville, TX",32.6350855,-96.9155468
"53718, Madison, WI",43.0850514,-89.25622390000001
"92887, Yorba Linda, CA",33.8976995,-117.7256083
"20903, Silver Spring, MD",39.0284163,-76.98158769999999
"48072, Berkley, MI",42.5007019,-83.1916937
"92501, Riverside, CA",33.999677,-117.3675233
"37204, Nashville, TN",36.1059132,-86.7768273
"99516, Anchorage, AK",61.0907582,-149.7750127
"45504, Springfield, OH",39.9509734,-83.8366958
"62656, Lincoln, IL",40.1483768,-89.3648183
"33440, Clewiston, FL",26.7542312,-80.93367529999999
"84025, Farmington, UT",40.9804999,-111.8874392
"76111, Fort Worth, TX",32.7816615,-97.30305919999999
"6515, New Haven, CT",41.3266814,-72.9637728
"15012, Rostraver, PA",40.16454299999999,-79.80726109999999
"15904, Richland, PA",40.3058549,-78.8269385
"15501, Somerset, PA",40.008411,-79.0780831
"27576, Selma, NC",35.53654849999999,-78.2844435
"2467, Brookline, MA",42.3178198,-71.1626756
"50325, Clive, IA",41.6056621,-93.80702529999999
"73129, Oklahoma City, OK",35.4318343,-97.49224070000001
"98944, Sunnyside, WA",46.3237423,-120.0086538
"47720, Evansville, IN",38.0606668,-87.6383797
"38261, Union City, TN",36.4242303,-89.0570096
"46356, Lowell, IN",41.2914243,-87.4205903
"55401, Minneapolis, MN",44.9836543,-93.2693572
"91384, Castaic, CA",34.4890363,-118.6256552
"36618, Mobile, AL",30.7337593,-88.1779182
"11581, Valley Stream, NY",40.6550108,-73.71542149999999
"6517, Hamden, CT",41.3469288,-72.9047136
"84097, Orem, UT",40.3032488,-111.6750157
"68124, Omaha, NE",41.2373947,-96.0520363
"46135, Greencastle, IN",39.6444898,-86.8647316
"84737, Hurricane, UT",37.1752607,-113.2899484
"74401, Muskogee, OK",35.7490769,-95.435853
"48084, Troy, MI",42.5586572,-83.18097759999999
"47112, Corydon, IN",38.2120121,-86.1219155
"76058, Joshua, TX",32.4615291,-97.3880731
"48043, Mount Clemens, MI",42.5988654,-82.8802133
"7081, Springfield, NJ",40.699863,-74.32941989999999
"60542, North Aurora, IL",41.8133244,-88.3385053
"7020, Edgewater, NJ",40.8204965,-73.97418739999999
"21050, Forest Hill, MD",39.5778814,-76.39845369999999
"87301, Gallup, NM",35.5263073,-108.7420186
"78724, Austin, TX",30.2944269,-97.6222665
"97051, Saint Helens, OR",45.8589637,-122.8212297
"37642, Church Hill, TN",36.5223207,-82.7134921
"19703, Claymont, DE",39.8006685,-75.4596404
"91011, La Canada Flintridge, CA",34.2068182,-118.2000277
"53228, Greenfield, WI",42.9688506,-88.0460894
"64029, Grain Valley, MO",39.0150069,-94.19855799999999
"77303, Conroe, TX",30.38273019999999,-95.3834854
"90603, Whittier, CA",33.9443011,-117.9931472
"56379, Sauk Rapids, MN",45.5919097,-94.16610109999999
"78070, Spring Branch, TX",29.8827537,-98.4104096
"33616, Tampa, FL",27.8659233,-82.5267009
"16502, Erie, PA",42.1103844,-80.0953942
"37763, Kingston, TN",35.8809084,-84.5085447
"72210, Little Rock, AR",34.7151821,-92.5098914
"75143, Tool, TX",32.2679247,-96.17025199999999
"31217, Macon, GA",32.8362271,-83.6320478
"41001, Alexandria, KY",38.9595078,-84.3879946
"28462, Holden Beach, NC",33.9139209,-78.26938849999999
"19602, Reading, PA",40.3279745,-75.9143867
"88061, Silver City, NM",32.770075,-108.280326
"99517, Anchorage, AK",61.1912298,-149.9348076
"6483, Seymour, CT",41.3813413,-73.0995528
"79765, Odessa, TX",31.9066538,-102.2662372
"7086, Weehawken, NJ",40.7714596,-74.0192872
"39705, Columbus, MS",33.5851639,-88.4210006
"48304, Bloomfield Hills, MI",42.583645,-83.24548829999999
"77318, Willis, TX",30.4249276,-95.47994179999999
"2911, North Providence, RI",41.8535591,-71.4714928
"43528, Holland, OH",41.621718,-83.711604
"72058, Greenbrier, AR",35.2340491,-92.38789729999999
"48059, Fort Gratiot, MI",43.1029061,-82.49693309999999
"97210, Portland, OR",45.5478224,-122.7288206
"22046, Falls Church, VA",38.8861125,-77.1772737
"19809, Wilmington, DE",39.77773690000001,-75.4890245
"65270, Moberly, MO",39.4183689,-92.43823669999999
"2459, Newton, MA",42.3028239,-71.1864397
"47904, Lafayette, IN",40.4350547,-86.8772298
"36571, Saraland, AL",30.8242537,-88.08030509999999
"94041, Mountain View, CA",37.386812,-122.0751549
"63034, Florissant, MO",38.8515561,-90.2901815
"85310, Phoenix, AZ",33.6947443,-112.1549442
"19044, Horsham, PA",40.1829884,-75.14870069999999
"19610, Wyomissing, PA",40.3380072,-75.9753516
"12118, Halfmoon, NY",42.9069858,-73.7242486
"34690, Holiday, FL",28.1940587,-82.7293193
"45344, New Carlisle, OH",39.9361699,-84.0254913
"11692, New York, NY",40.592658,-73.7977928
"95215, Garden Acres, CA",37.9644586,-121.2303545
"45377, Vandalia, OH",39.8886463,-84.21734029999999
"73118, Oklahoma City, OK",35.5220651,-97.53013969999999
"19015, Brookhaven, PA",39.8692789,-75.3824144
"78566, Los Fresnos, TX",26.0717438,-97.47637329999999
"7650, Palisades Park, NJ",40.8485005,-73.9976946
"39426, Carriere, MS",30.6166573,-89.6521016
"45209, Cincinnati, OH",39.1511025,-84.42251859999999
"23605, Newport News, VA",37.0098187,-76.4273844
"21085, Joppa, MD",39.4290415,-76.3557028
"7928, Chatham, NJ",40.7211189,-74.41152459999999
"49004, Kalamazoo, MI",42.3279958,-85.56956319999999
"92014, Del Mar, CA",32.9594891,-117.2653146
"63049, High Ridge, MO",38.4589432,-90.5365126
"70062, Kenner, LA",29.9853746,-90.2526163
"29568, Little River, SC",33.8732279,-78.6141798
"16105, Neshannock, PA",41.0559482,-80.3435908
"92251, Imperial, CA",32.8475528,-115.5694391
"18428, Blooming Grove, PA",41.3706457,-75.1546199
"38237, Martin, TN",36.3659215,-88.8455037
"77437, El Campo, TX",29.19664049999999,-96.2696867
"13039, Cicero, NY",43.1758248,-76.07399989999999
"8361, Vineland, NJ",39.4376463,-74.95594799999999
"77302, Conroe, TX",30.2123622,-95.33116520000002
"53566, Monroe, WI",42.60111939999999,-89.6384532
"45502, Northridge, OH",39.9917267,-83.77853929999999
"92625, Newport Beach, CA",33.599184,-117.8721676
"46774, New Haven, IN",41.0704536,-84.9609464
"8033, Haddonfield, NJ",39.8967563,-75.03190860000001
"7405, Kinnelon, NJ",41.0012416,-74.3732036
"7751, Marlboro, NJ",40.36663679999999,-74.2531465
"27596, Youngsville, NC",36.0248732,-78.4744439
"33149, Key Biscayne, FL",25.693713,-80.1628248
"37398, Winchester, TN",35.1859163,-86.11220709999999
"76501, Temple, TX",31.082147,-97.24371049999999
"48193, Riverview, MI",42.1742229,-83.17934079999999
"94945, Novato, CA",38.1218145,-122.5485873
"1501, Auburn, MA",42.1945385,-71.8356271
"48323, West Bloomfield, MI",42.5693497,-83.3629107
"53158, Pleasant Prairie, WI",42.5216933,-87.8844309
"48302, Bloomfield Hills, MI",42.583645,-83.24548829999999
"32903, Melbourne, FL",28.1095304,-80.5827272
"96768, Makawao, HI",20.853869,-156.3103368
"85139, Maricopa, AZ",33.0581063,-112.0476423
"32534, Pensacola, FL",30.5285629,-87.2866995
"79903, El Paso, TX",31.786568,-106.4435319
"55306, Burnsville, MN",44.7329713,-93.2935778
"63126, Crestwood, MO",38.552678,-90.3795438
"80908, Black Forest, CO",39.0272007,-104.6821048
"12561, New Paltz, NY",41.7475933,-74.0868095
"80903, Colorado Springs, CO",38.8413423,-104.8162784
"75253, Dallas, TX",32.6920169,-96.5890166
"90293, Los Angeles, CA",33.9508728,-118.4455164
"8406, Ventnor City, NJ",39.3386704,-74.4818698
"35406, Tuscaloosa, AL",33.3456008,-87.48020679999999
"52002, Dubuque, IA",42.5287528,-90.7722974
"95330, Lathrop, CA",37.8134216,-121.2969674
"56304, Saint Cloud, MN",45.51025569999999,-94.0485748
"95110, San Jose, CA",37.354611,-121.918866
"87122, Albuquerque, NM",35.1808064,-106.519036
"39562, Moss Point, MS",30.4115881,-88.53446009999999
"15009, Brighton, PA",40.6989853,-80.38813329999999
"6415, Colchester, CT",41.5758825,-72.3324082
"96821, Honolulu, HI",21.2827344,-157.7353564
"44420, Girard, OH",41.1742928,-80.68817179999999
"60546, Riverside, IL",41.8350316,-87.8228357
"29572, Myrtle Beach, SC",33.7600115,-78.8099472
"35080, Helena, AL",33.2543052,-86.91232169999999
"22124, Oakton, VA",38.8923513,-77.3266991
"72364, Marion, AR",35.2144374,-90.19721899999999
"29078, Lugoff, SC",34.2273712,-80.6892486
"37416, Chattanooga, TN",35.0863004,-85.17904039999999
